SMM4H2022tk6OK5tX9EobuBUq	ADE	94	99	lungs	10025082
SMM4H2022tk6OK5tX9EobuBUq	ADE	104	111	thyroid	10043709
SMM4H2022LS9vUKbTtM9UV85M	ADE	78	84	drowsy	10013649
SMM4H2022LS9vUKbTtM9UV85M	ADE	110	114	high	10016333
SMM4H2022SrzOoY44VG6Ovm0N	ADE	25	29	high	10016333
SMM4H2022SrzOoY44VG6Ovm0N	ADE	46	67	feel like throwing up	10028813
SMM4H2022LgUOdIeAIlEcYLJ6	ADE	22	27	burns	10006774
SMM4H2022WGds4xVyjE9aRqNZ	ADE	41	67	weird &amp; bizarre dreams	10004969
SMM4H2022DIaJVzfIF4MZddQ2	ADE	41	59	anaphylactic shock	10002199
SMM4H2022DIaJVzfIF4MZddQ2	ADE	66	77	almost died	10068111
SMM4H2022F7U5N00BPS5RFGv6	ADE	15	42	nose feel like its bleeding	10005124
SMM4H2022Nj9NwBtIxjwnZmcb	ADE	81	85	weak	10047862
SMM4H20220gTJWpuG9Zmj5EP6	ADE	69	77	crippled	10022876
SMM4H2022pLd8TRRk804IulMO	ADE	9	21	numb to feel	10071175
SMM4H2022TFhzYBheuUpo2SOB	ADE	63	73	withdrawal	10073281
SMM4H2022Twd5Qf0A8pjtJeAw	ADE	56	62	sleepy	10041018
SMM4H2022d6Kx9hYDGR2GwSSs	ADE	58	65	vertigo	10047340
SMM4H2022B3gq6aFZpoMNdMxj	ADE	40	51	with drawls	10073281
SMM4H2022OmIksUDKaib8BYK2	ADE	31	40	dizziness	10013573
SMM4H2022XT6EWoUyfcWf3PJU	ADE	78	85	wdrawal	10073281
SMM4H2022HhrEKmhfNJ0XxtZc	ADE	13	17	mood	10079614
SMM4H2022KqEgit27yTTX3wvk	ADE	107	116	migraines	10027599
SMM4H2022yXWoUTRpc1Q6NQ4Q	ADE	53	63	nightmares	10029414
SMM4H2022vouQhAUckmEEapMV	ADE	77	88	withdrawals	10073281
SMM4H2022424F8MnA4PZrTCWk	ADE	10	19	withdrawl	10073281
SMM4H2022NMTK5a7GN1lIj9Gs	ADE	41	47	Vomits	10047700
SMM4H20220cp8vZcBcp3C8o83	ADE	0	6	Crying	10011469
SMM4H20220cp8vZcBcp3C8o83	ADE	69	79	withdrawls	10073281
SMM4H2022x4Y5cYuDVY21jQSW	ADE	28	57	coming off effexor is NOT fun	10048010
SMM4H2022ETy3F7uGnSHh7ju4	ADE	22	31	headaches	10019211
SMM4H2022ETy3F7uGnSHh7ju4	ADE	33	44	no appetite	10003028
SMM4H2022qXr6EaNu9IJU9FNz	ADE	17	49	coming off Effexor was the worst	10048010
SMM4H2022wv2Sq3ey6t00Ymur	ADE	117	129	irritability	10023000
SMM4H2022d90hSD4KmfSVX6l9	ADE	101	108	rebound	10038001
SMM4H2022aCdxcGlAwPr4efds	ADE	49	59	eyes worse	10047516
SMM4H2022GjtgenVOz4mcCjBc	ADE	87	93	weight	10047896
SMM4H2022imGbQ7QLByhuGgyF	ADE	60	63	nap	10011865
SMM4H2022GGViPD4UXrpST5lJ	ADE	42	62	zap me of all energy	10024862
SMM4H2022GGViPD4UXrpST5lJ	ADE	121	137	not feeling good	10016370
SMM4H20220EbDlejjO1pA0FnD	ADE	20	30	see shapes	10047545
SMM4H2022mj8BpnYhNLI1EV1b	ADE	60	88	feel like I can't even stand	10050218
SMM4H2022GqwvFQAUMJV47yZc	ADE	36	45	zombified	10016384
SMM4H2022JXTsT6SuBHCRC0kT	ADE	100	112	paraesthesia	10033775
SMM4H2022X89E6Vz0rCECp5Ao	ADE	20	31	14 hour nap	10011865
SMM4H2022w8pa04oFn9xIFpQx	ADE	13	34	Restless Leg Syndrome	10038741
SMM4H2022NPhWMfGzATko7bA0	ADE	41	62	messed up my attitude	10003743
SMM4H2022NPhWMfGzATko7bA0	ADE	122	126	mean	10045549
SMM4H2022bsnRXyzWDM7PHPl6	ADE	49	54	tired	10043890
SMM4H2022t0YfX5dAWRj3Duaf	ADE	60	67	fatigue	10016256
SMM4H2022t0YfX5dAWRj3Duaf	ADE	81	85	pale	10033532
SMM4H2022t0YfX5dAWRj3Duaf	ADE	90	109	lost tons of weight	10047900
SMM4H20227ug9H6x8waIlzsGd	ADE	66	75	fuzziness	10017565
SMM4H2022TPmXseHez2XTpT93	ADE	84	89	flare	10060732
SMM4H2022bwpcf0BhiMUolVhI	ADE	42	46	PAIN	10033371
SMM4H2022UfSmRKU2WkbGhqwl	ADE	35	65	like I'm having a heart attack	10019300
SMM4H2022UfSmRKU2WkbGhqwl	ADE	69	81	panic attack	10033664
SMM4H2022X26c1oBQIgWDlPOg	ADE	21	32	almost died	10068111
SMM4H202294jhzmpwqqpgtiws	ADE	38	43	Tired	10043890
SMM4H2022RaTYtN5sirUZbLzA	ADE	34	47	wreck my head	10027374
SMM4H2022tNlvoYcPIxmdn3PG	ADE	47	54	wt loss	10047900
SMM4H2022nT3FiiqCwZYTgg7o	ADE	96	123	irritating my nerve endings	10029181
SMM4H2022mSBfVU6VuL6F1RFF	ADE	43	48	yucky	10016370
SMM4H2022rvwfV71mHUQV036j	ADE	31	39	lethargy	10024262
SMM4H2022c59nZliAlD4NM2fB	ADE	57	63	ataxia	10003591
SMM4H2022epl4cSBedfCBPrE1	ADE	20	43	steven johnson syndrome	10042030
SMM4H2022jNpo88M3c0HdLuUI	ADE	49	58	addictive	10012336
SMM4H2022jNpo88M3c0HdLuUI	ADE	109	123	3 days of hell	10016370
SMM4H20225ISpa8ipCfIdzP0M	ADE	0	17	Allergic reaction	10001718
SMM4H20225Eg3QYqWyxCmbDA3	ADE	19	27	poisoned	10035805
SMM4H20225Eg3QYqWyxCmbDA3	ADE	60	64	pain	10033371
SMM4H2022cJW5Cqr4qfNgPmXL	ADE	69	80	hallucinate	10019063
SMM4H2022bOyFZcIPMNYaKcoW	ADE	32	46	stomach cramps	10049901
SMM4H2022MlJMHZdkWv9uVEeM	ADE	38	42	numb	10049338
SMM4H2022R4i70l2iAXozSRKJ	ADE	18	22	cold	10016326
SMM4H2022Go5MbaKrAOJ2WRxj	ADE	112	121	addiction	10001125
SMM4H20229pLHa8d5nXfbveCR	ADE	60	67	sweatin	10042661
SMM4H2022I2YhiESyPQGn0lD3	ADE	83	94	depression.	10012378
SMM4H2022LkDcjtETG3aiXqKt	ADE	15	23	addicted	10001125
SMM4H2022oWvVO0JWZtmJphLQ	ADE	41	51	withdrawal	10073281
SMM4H2022Y62C1f0ynFV4gNIY	ADE	77	86	addiction	10001125
SMM4H2022tqBo629R6CO1zohF	ADE	24	34	withdrawal	10073281
SMM4H2022CjTU4YFGLiZcN40e	ADE	70	79	nightmare	10029412
SMM4H2022wd0SA8S6cUOE83Hq	ADE	80	84	pain	10033371
SMM4H2022PXMK2lEZZiPjgOxu	ADE	33	51	sick to my stomach	10028823
SMM4H2022Qc31bHt7GyjCdTKy	ADE	77	115	like wading through treacle getting up	10018732
SMM4H2022GzhxjHqRvTdxh1OU	ADE	64	79	hunger inducing	10020466
SMM4H20229zeILvCYxlyXrzbd	ADE	93	100	zombies	10016384
SMM4H20222SDHhLymMmB4n5HQ	ADE	46	59	knocks me out	10041014
SMM4H2022J7DeFd8sjatYkHmx	ADE	56	65	dry mouth	10013781
SMM4H2022ClU9qCD20MzEXueH	ADE	50	61	gain weight	10047896
SMM4H2022ClU9qCD20MzEXueH	ADE	72	77	binge	10004716
SMM4H2022ClU9qCD20MzEXueH	ADE	131	141	joint pain	10023222
SMM4H2022IEMT94lrH6Ua0rbq	ADE	108	119	weight gain	10047896
SMM4H2022LY83e0DUzMUUps0t	ADE	36	50	olanzapine lbs	10047896
SMM4H20229YbdxHzOfJvJfg5A	ADE	103	116	gained 3stone	10047896
SMM4H2022q6dX2pO2yUP8IXHL	ADE	34	45	gain 20 lbs	10047896
SMM4H2022q6dX2pO2yUP8IXHL	ADE	83	87	acne	10000496
SMM4H2022EgD8AFPidiMnf97e	ADE	10	18	headache	10019211
SMM4H20223xbslKtOxYd4tNql	ADE	52	62	withdrawls	10073281
SMM4H2022Hhv7Jd6WQBMewmjR	ADE	6	16	withdrawal	10073281
SMM4H2022ioDFQSOm7DoJBAEY	ADE	22	39	impossible to cry	10071175
SMM4H2022i3Hv5AABXzZk2L8f	ADE	64	68	slow	10041049
SMM4H2022dhm1xAAVSI78AaPs	ADE	110	119	tolerance	10043087
SMM4H2022dhm1xAAVSI78AaPs	ADE	126	139	come too fast	10036596
SMM4H2022H2y7tIWTfGW2hSPA	ADE	20	32	PEE SO OFTEN	10046600
SMM4H20224nVWoTr0t5jhAOWB	ADE	79	93	feel like crap	10016370
SMM4H2022K6HmHdLrmOTP8kLu	ADE	52	62	forgetting	10017060
SMM4H2022SS3CH0ZtRq3Iylul	ADE	70	79	impotency	10021550
SMM4H2022syeOpqTNcCojbIKL	ADE	74	84	withdrawal	10073281
SMM4H2022DSXTJ9dadWv42b8p	ADE	85	95	withdrawal	10073281
SMM4H2022dyJQ8uRcERIeig3X	ADE	83	105	don't feel fully human	10071175
SMM4H2022ALmDT6c4USZ5YtXk	ADE	3	8	sleep	10004095
SMM4H2022ALmDT6c4USZ5YtXk	ADE	60	71	gain weight	10047896
SMM4H2022CfQKFwnnrCM7Nv5t	ADE	10	21	no appetite	10003028
SMM4H2022fbLWEdM10jNNhadr	ADE	13	18	hyper	10020554
SMM4H2022fkNPin1wPBKDWLJW	ADE	28	39	never sleep	10011001
SMM4H2022fkNPin1wPBKDWLJW	ADE	74	103	may NOT switch your brain off	10067192
SMM4H2022fkNPin1wPBKDWLJW	ADE	114	124	Exhaustion	10015667
SMM4H2022HZorlDAQJpMis0BF	ADE	61	65	sick	10016365
SMM4H2022HZorlDAQJpMis0BF	ADE	70	84	twice as drunk	10001598
SMM4H2022VMsOVD2YeNm0mbtr	ADE	23	29	energy	10024862
SMM4H2022EKRwimbgcDYzeQdU	ADE	42	47	tired	10043890
SMM4H2022EKRwimbgcDYzeQdU	ADE	49	55	sleepy	10041018
SMM4H2022JntsE2UVvCXCwZpq	ADE	75	85	bad dreams	10004063
SMM4H2022km5fGAOne9TFs27r	ADE	27	38	withdrawals	10073281
SMM4H2022Yy2trmjsiA89iyQ4	ADE	0	15	Just about dead	10041014
SMM4H20223iksFjCXDsnLK63a	ADE	24	30	weight	10047896
SMM4H2022Uxgvy7afbQQnAYbG	ADE	62	71	tiiiiired	10043890
SMM4H2022WQin04z4gzP4CHBl	ADE	70	81	weight gain	10047896
SMM4H2022ozEQkjYmwBBky9J7	ADE	0	21	Sleeping my life away	10041000
SMM4H2022TUGT2g7fAPHTookA	ADE	68	76	Numbness	10071175
SMM4H2022TUGT2g7fAPHTookA	ADE	81	89	tingling	10043876
SMM4H2022ZMWP7uu8DDee5rj5	ADE	129	135	drowsy	10013649
SMM4H2022tMEm1ZAVS83hBkbV	ADE	17	22	dizzy	10013580
SMM4H2022JNpcKWvImHDtO8d7	ADE	73	81	sedating	10039897
SMM4H2022FD41kTlV0Pa2rups	ADE	42	63	portions Prob too big	10015598
SMM4H2022C8kbNoRGaV0Utawz	ADE	75	91	heart arrhythmia	10003119
SMM4H20225v9pLL9CGYKArBXx	ADE	28	32	haze	10017565
SMM4H2022RLrjIm7fzglqh3Ij	ADE	25	31	zombie	10016384
SMM4H2022N8ZAaLlNfYnWq3zi	ADE	45	49	sick	10016365
SMM4H20224HuhE0LeKyc1byX8	ADE	45	54	tiredness	10043890
SMM4H2022pB7uOkY2vK6u6r70	ADE	43	49	hungry	10016336
SMM4H2022WI8nfux1aOZdZniT	ADE	32	40	Headache	10019211
SMM4H2022WI8nfux1aOZdZniT	ADE	72	81	back pain	10003988
SMM4H2022QGum4mwFq0oV1OwP	ADE	32	41	Neck ache	10028836
SMM4H2022QGum4mwFq0oV1OwP	ADE	52	65	shoulder ache	10040617
SMM4H2022QGum4mwFq0oV1OwP	ADE	73	82	back pain	10003988
SMM4H202219OvcgsUmSN1NSYH	ADE	103	112	back pain	10003988
SMM4H2022nnKZ38b67fiFNqTm	ADE	44	56	pain in neck	10028836
SMM4H2022nnKZ38b67fiFNqTm	ADE	58	62	hips	10033432
SMM4H2022nnKZ38b67fiFNqTm	ADE	67	71	legs	10033522
SMM4H20225A5ixo4fUvDfinqa	ADE	127	132	aches	10000424
SMM4H2022S8i2bZCVQF3z8VCv	ADE	32	37	Aches	10000424
SMM4H2022uMS9VCaK3us1aB3d	ADE	18	28	nightmares	10029414
SMM4H2022tDmnc4MB0Th0A0r7	ADE	48	54	crabby	10023000
SMM4H2022tDmnc4MB0Th0A0r7	ADE	113	132	sluggish and groggy	10041052
SMM4H2022H0gMTonqCL6N3bbA	ADE	87	92	dizzy	10013580
SMM4H2022H0gMTonqCL6N3bbA	ADE	97	110	lightheadeded	10024492
SMM4H2022Bl9QQzATn43c1Yy6	ADE	14	24	gain 18 kg	10047896
SMM4H2022FBp9RJQIOciE7mMb	ADE	56	76	get the horn my life	10024870
SMM4H2022j1554hA8K0YRJe81	ADE	43	53	withdrawal	10073281
SMM4H20221sEuriQTlAf7iaHf	ADE	26	32	sleepy	10041018
SMM4H2022Kww3YHEoJMqyMD1D	ADE	23	27	pain	10033371
SMM4H2022Kww3YHEoJMqyMD1D	ADE	70	76	zombie	10016384
SMM4H2022fgCGEtUqn8nmFUDy	ADE	60	75	sleeping 15 hrs	10041000
SMM4H20228eLoQlC3EDFTReAm	ADE	68	91	crazy shit in my dreams	10004969
SMM4H2022WEo7HOmP9R3z9dO7	ADE	19	24	tired	10043890
SMM4H2022WEo7HOmP9R3z9dO7	ADE	38	46	nap time	10011865
SMM4H20229YdVV8DZjhjKPr0l	ADE	34	44	passes out	10034100
SMM4H2022fBpK6etde816Ko36	ADE	91	100	Zombiness	10016384
SMM4H20225Sy13S7rJEAcS2NY	ADE	66	72	hungry	10016336
SMM4H2022tVeo0MR1t4FiRQEe	ADE	78	93	sleep paralysis	10041002
SMM4H2022qbHXYaxnxBbXJYv8	ADE	35	46	memory loss	10027176
SMM4H2022gcQWk1MxyiIntv4u	ADE	99	112	gained weight	10047896
SMM4H2022IRGUA1schp8UHRbl	ADE	107	112	loopy	10017565
SMM4H2022qHkMuhRP5UFutF44	ADE	14	23	dry-mouth	10013781
SMM4H20222d8jxsMDM4WhUuYB	ADE	100	116	sinuses close up	10028771
SMM4H20224o1An6R3PtGode71	ADE	103	114	weight gain	10047896
SMM4H20224o1An6R3PtGode71	ADE	133	137	pain	10033371
SMM4H2022Nofqpu6Q9UEvVqfb	ADE	73	96	screwing with my memory	10027175
SMM4H2022syIueEdKqHVarNsJ	ADE	0	8	lucidity	10043439
SMM4H2022Hr4au6471ahBpITz	ADE	59	65	zombie	10016384
SMM4H2022rUm69HCcUtP1XPYl	ADE	55	70	barely function	10027372
SMM4H2022VTtPDoSgwmUeo0cr	ADE	27	38	zombie-ness	10016384
SMM4H2022KqwHA2c0kd7Q3ORA	ADE	11	14	RLS	10038741
SMM4H2022gkCRHJCj27A8gvJt	ADE	35	44	fucked up	10016370
SMM4H2022LdaWCC7cavliqrmZ	ADE	66	75	crazy ish	10037234
SMM4H2022IUE0W24lLuMPN5NV	ADE	38	43	angry	10002368
SMM4H2022IUE0W24lLuMPN5NV	ADE	59	64	awake	10011001
SMM4H2022tBw9BPNHdU4tjBG8	ADE	31	55	taken control of my eyes	10041014
SMM4H20225U0DukgJOV31JoB4	ADE	103	115	crazy dreams	10004969
SMM4H20229TPaYSQmo2EOEoOn	ADE	36	44	priapism	10036661
SMM4H2022khnltzeX4RiU5E7z	ADE	45	63	sleep for dayyssss	10041000
SMM4H2022iJKQLw1MojrTHLAh	ADE	53	64	weight gain	10047896
SMM4H2022lIbHs6WKFsgdsGg1	ADE	46	64	sleep for 11 hours	10041000
SMM4H2022b3AyYCx2eQzpyg7j	ADE	44	62	troubles waking up	10019158
SMM4H2022xVeu7mqpTExcnhpC	ADE	7	15	allergic	10001718
SMM4H2022rFR7OHZncJ5qJYJK	ADE	120	125	dopey	10027374
SMM4H2022KKp0JvhvMqvtDOo7	ADE	47	71	barely keep my eyes open	10041014
SMM4H2022lShOWF1jYmOfSiae	ADE	126	135	migraines	10027599
SMM4H2022lfxAiSA6X0KRAUSG	ADE	75	80	tired	10043890
SMM4H2022OfiVeH7GDRVcmUZ1	ADE	68	74	sleepy	10041018
SMM4H2022sru9Ikru9bSatyDc	ADE	62	78	holes in my head	10027374
SMM4H2022zQXawl19k8ZZUg8l	ADE	26	50	dream all types of crazy	10004969
SMM4H2022GGa7SBYJSRZPem8v	ADE	15	20	hives	10020197
SMM4H20226s9AGprWbhMfxSfQ	ADE	31	42	passing out	10034100
SMM4H2022bCHkz6W4813EU0RF	ADE	10	18	hangover	10019136
SMM4H2022bCHkz6W4813EU0RF	ADE	23	31	dry eyes	10013778
SMM4H20221OS3SoaW7RRfMzhV	ADE	134	139	veins	10047184
SMM4H2022Ji530Wb6d4csA80c	ADE	70	93	immune system went poof	10021425
SMM4H2022JapKia2IrtoOhqX4	ADE	59	69	withdrawal	10073281
SMM4H2022B28eydaPse6S2dY5	ADE	58	73	disturbed sleep	10040999
SMM4H2022B28eydaPse6S2dY5	ADE	80	90	bad dreams	10004063
SMM4H20224FIB44myPxZzS2Sc	ADE	23	33	itchy skin	10023094
SMM4H2022pKHnj50GSdL5PeCb	ADE	7	25	siiiiiiiiiiiiiiick	10016365
SMM4H20225SPioby3w0L2qKd1	ADE	42	53	withdrawals	10073281
SMM4H20225SPioby3w0L2qKd1	ADE	94	123	electric shocks in your brain	10033775
SMM4H20223L0YfQAy5OoOogCI	ADE	12	22	withdrawal	10073281
SMM4H20222eYxdX6iaPteGbsN	ADE	60	78	messed up my sleep	10040999
SMM4H2022X8IvS6mJ3GRtZAY8	ADE	19	25	zombie	10016384
SMM4H20223jdOYomIfrkylhrM	ADE	75	81	nausea	10028813
SMM4H2022VIrosJVqyRXIE7Vf	ADE	8	33	kidneys have been swollen	10048469
SMM4H202244a5ybslPiAVN0ix	ADE	14	22	no sleep	10011001
SMM4H2022mMx6sMePlQ00mGEE	ADE	28	37	jacked up	10001495
SMM4H2022H9ih7iOHA3QbQFMZ	ADE	37	49	stomach hurt	10042112
SMM4H20224f9yPHG1VTBzI6Li	ADE	62	74	heart attack	10019300
SMM4H2022yJkbvCqCu3tyu306	ADE	7	16	irritable	10023000
SMM4H2022HY2QGDV7TwmNTuMx	ADE	23	30	crazier	10037234
SMM4H2022P9a0RTyJVdPO1aIK	ADE	54	66	not sleeping	10011001
SMM4H2022dgrdzfStLmsl3rqN	ADE	82	85	OCD	10029898
SMM4H20224NXOUAq1w2iOICs4	ADE	44	53	stressful	10042209
SMM4H2022B1bAOXsfrbRejR4I	ADE	17	33	brain is melting	10027374
SMM4H2022toEr2OzZBBPoe4XW	ADE	39	47	headache	10019211
SMM4H2022toEr2OzZBBPoe4XW	ADE	49	54	anger	10002368
SMM4H20229RZPfaWoFF8yL3D5	ADE	31	40	can't eat	10003017
SMM4H20225agVQKrNOsJxVe6x	ADE	28	66	sleeping schedule of a fucking vampire	10011001
SMM4H2022qy94TKLf0gBVUetm	ADE	2	16	lost 17 pounds	10047900
SMM4H2022iwdyYdp1mr8gUygc	ADE	21	26	tweak	10070679
SMM4H2022LenoQcd8ciuvOenL	ADE	21	29	Tweaking	10070679
SMM4H2022AgCk6dWzXSV5mgLw	ADE	38	49	tweakin out	10070679
SMM4H2022EWIstrQb1ESqxC0n	ADE	23	57	grinds the shit out of their teeth	10043176
SMM4H2022uufS75mVtVAYMcxM	ADE	24	42	rid of my appetite	10003028
SMM4H2022pOtGf3FNgANQpAhu	ADE	41	47	shakes	10040528
SMM4H2022tUUvVTfGxY1k6WGV	ADE	23	26	hot	10016334
SMM4H2022RpoiFlsztduCC4Ru	ADE	23	26	hot	10016334
SMM4H2022we8lRtVigLQ4Q5wt	ADE	69	86	heart was hurting	10008479
SMM4H2022WvFAu5nku7om54Ek	ADE	58	70	TWERK ME OUT	10070679
SMM4H20224Z90PHiqLbGKnBdU	ADE	18	29	All nighter	10022437
SMM4H2022xNCpmUEAI9NajDbb	ADE	117	128	can't sleep	10011001
SMM4H2022h69JBNLyXNE3pkYA	ADE	59	65	addict	10001125
SMM4H2022QoseXF8Z2TmaNKM8	ADE	2	15	haven't slept	10011001
SMM4H2022s4WOJgRWINEXPdE8	ADE	55	71	hating the world	10023000
SMM4H2022yHqk8UsoKbCvtyFQ	ADE	124	130	drowsy	10013649
SMM4H2022fucIkOVIsfbkLpC2	ADE	42	59	just eat, and eat	10021654
SMM4H2022j0IXtdSjhIKqhQJt	ADE	25	38	sleep walking	10041012
SMM4H2022pecxywPt1pWY7DMi	ADE	30	62	Central nervous system breakdown	10007943
SMM4H2022T5GKdXkKdguYMO1J	ADE	61	66	tired	10043890
SMM4H2022T5GKdXkKdguYMO1J	ADE	67	73	sleepy	10041018
SMM4H2022T5GKdXkKdguYMO1J	ADE	74	77	fog	10016876
SMM4H2022MBY8VwAXENOjmo6E	ADE	69	75	gorked	10016322
SMM4H2022TeRcLIkhRFSjAG9n	ADE	23	47	make me a bigger asshole	10034719
SMM4H20228RAPVxS7nPLWDhCX	ADE	45	56	can't sleep	10011001
SMM4H20223tGVIB9pr26y53RR	ADE	114	122	dry nose	10013782
SMM4H20223tGVIB9pr26y53RR	ADE	125	131	throat	10013789
SMM4H2022SmguJYNnZzz2u3hK	ADE	49	69	erectile dysfunction	10061461
SMM4H20223oXuus6dMq4a3ECW	ADE	49	69	erectile dysfunction	10061461
SMM4H2022p4qBo2g51yhbKG1G	ADE	27	36	halitosis	10019058
SMM4H2022FuuCWb2hRihWsm7y	ADE	102	112	tendonitis	10043255
SMM4H2022Fd9uTly6Pc1HSjeD	ADE	59	66	disable	10049278
SMM4H2022Fd9uTly6Pc1HSjeD	ADE	127	135	crippled	10049278
SMM4H2022w6MjVyz7cjHkxD6W	ADE	45	60	Felt like chemo	10006784
SMM4H2022QWuAHprKnkrUV9SL	ADE	23	30	vampire	10022437
SMM4H2022FRzuYeMT7vcRQKru	ADE	21	45	destroyed my entire body	10022876
SMM4H2022FRzuYeMT7vcRQKru	ADE	66	75	Bedridden	10048948
SMM4H2022gjcv3n1S3FapcE6J	ADE	25	44	killing""  my tummy	10045148
SMM4H2022r4fjjVXBdSqmegja	ADE	86	99	septic c diff	10054177
SMM4H2022VEIISYQFjrM4wqiu	ADE	57	66	Can't run	10022876
SMM4H2022062QZvnId6lFAATp	ADE	33	37	sick	10016365
SMM4H2022gcWJC6D35W902jGc	ADE	68	73	dizzy	10013580
SMM4H2022gcWJC6D35W902jGc	ADE	78	82	sick	10016365
SMM4H2022gcWJC6D35W902jGc	ADE	91	99	crippled	10049278
SMM4H2022FZxaIlZvyhjrfHme	ADE	98	106	CRIPPLED	10049278
SMM4H2022p1c1TRSRd7frKOKR	ADE	62	70	crippled	10049278
SMM4H2022xWdqgd2FBs3O1auX	ADE	33	49	nearly killed me	10068111
SMM4H20220u8ovihVsFTXxxRh	ADE	10	18	allergic	10001720
SMM4H2022sxU3QPPJsu3DFnDQ	ADE	39	44	dying	10013767
SMM4H2022PVHMXQxmLdnB6ig1	ADE	83	89	nausea	10028813
SMM4H20225Vwfb1MwuMO4Oa9o	ADE	51	59	headache	10019211
SMM4H2022nUO86zf9pMZYxG7X	ADE	26	35	addictive	10012336
SMM4H2022UTtX1JuD8qfxNC7S	ADE	51	61	withdrawal	10073281
SMM4H2022dYlm5G9cmQXUh8q0	ADE	67	140	might notice if I got hit in the crotch w/ a lance in a jousting accident	10024870
SMM4H2022s1oCDCMu3Mn7qjDC	ADE	54	64	discomfort	10013082
SMM4H2022TOneUeij1Xhmo0lW	ADE	21	40	Stress Incontinence	10042213
SMM4H2022TOneUeij1Xhmo0lW	ADE	64	95	like Niagara Falls when I cough	10046543
SMM4H2022YzNxe8kmI5VdaWVv	ADE	100	111	no appetite	10003017
SMM4H2022RIqhVYo8kTlLRRSW	ADE	68	84	could not orgasm	10021574
SMM4H2022RDhUlaEonDXdjEL5	ADE	132	143	withdrawals	10073281
SMM4H2022bluZIbSjcqlpK1HK	ADE	115	139	raised my blood pressure	10005755
SMM4H202251tVgZba1WOrvlx8	ADE	55	61	nausea	10028813
SMM4H202251tVgZba1WOrvlx8	ADE	63	72	dry mouth	10013781
SMM4H202251tVgZba1WOrvlx8	ADE	74	86	constipation	10010774
SMM4H202251tVgZba1WOrvlx8	ADE	88	96	diarrhea	10012727
SMM4H202251tVgZba1WOrvlx8	ADE	98	105	fatigue	10016256
SMM4H202251tVgZba1WOrvlx8	ADE	109	128	THOUGHTS OF SUICIDE	10042458
SMM4H2022TheRW90ev2lYzVVg	ADE	37	46	miserable	10016342
SMM4H202258FvhaxZxRk2V4IT	ADE	9	19	withdrawal	10073281
SMM4H2022lyrxXpt18eofAiWb	ADE	57	62	tired	10043890
SMM4H2022Z2ES2fjAfhaBNcxS	ADE	41	51	exhausting	10015567
SMM4H20229Rn8yo1MjEJTf4gj	ADE	75	87	slept 10 hrs	10041000
SMM4H2022BYWVC7Nlawo5I1rq	ADE	47	69	heart started lurching	10019323
SMM4H2022LRVyrr1dv9S3ktPL	ADE	1	26	Coming off cymbalta SUCKS	10048010
SMM4H2022l00VIA6gNIXFAo9A	ADE	30	55	Getting off of it is HELL	10048010
SMM4H2022LNZC6MHk9dKqkt8R	ADE	78	84	sweats	10042661
SMM4H2022LNZC6MHk9dKqkt8R	ADE	86	94	migraine	10027599
SMM4H2022LNZC6MHk9dKqkt8R	ADE	96	103	tremors	10044565
SMM4H20224GGGFgLX5mTcVE4d	ADE	91	100	interacts	10013710
SMM4H2022MDgFjIb4Qjvnk0vN	ADE	18	25	thirsty	10021689
SMM4H2022MDgFjIb4Qjvnk0vN	ADE	48	70	mouth is painfully dry	10013781
SMM4H2022MDgFjIb4Qjvnk0vN	ADE	75	115	feels like the Sahara desert in my mouth	10013781
SMM4H2022ClEFOy3Ew8uaNIKE	ADE	21	29	hangover	10019136
SMM4H2022rjPbvb3lGAPmJiY2	ADE	96	130	turn peaceful people into the hulk	10001488
SMM4H2022tmrRi9fof1noVM3x	ADE	52	71	feel sooooooo weird	10047904
SMM4H2022U7SELFgeAs5KACy3	ADE	53	58	tired	10043890
SMM4H2022U7SELFgeAs5KACy3	ADE	63	70	anxious	10016323
SMM4H2022qgN8qPxOJ92vNLqa	ADE	9	20	withdrawals	10073281
SMM4H2022qgN8qPxOJ92vNLqa	ADE	42	58	Head is spinning	10019203
SMM4H2022qgN8qPxOJ92vNLqa	ADE	60	78	Blood pressure low	10024895
SMM4H2022rass5RgZWRFxBDl8	ADE	54	80	appetite is still terrible	10003030
SMM4H2022GjmezMXOnZSIXNXV	ADE	17	34	driving me insane	10048345
SMM4H2022zujqEmfxeCSALVCy	ADE	49	59	withdrawal	10073281
SMM4H2022eKYQej7Ww6In6nE6	ADE	63	74	asleep 24/7	10041000
SMM4H2022wohqZSVhGxU89r7F	ADE	78	82	rash	10037844
SMM4H20225aQ966QH3SnGVlck	ADE	34	47	jaw clenching	10057326
SMM4H20224nX02OpAo3xFQIux	ADE	36	47	withdrawals	10073281
SMM4H2022GzBkzX3mGwAQSM72	ADE	71	81	withdrawls	10073281
SMM4H2022GzBkzX3mGwAQSM72	ADE	89	98	miserable	10016342
SMM4H2022GzBkzX3mGwAQSM72	ADE	118	123	angry	10002368
SMM4H20222UE69ALYl7RRg2bj	ADE	59	75	LOSS OF APPETITE	10003028
SMM4H20227xCSdTFyNsEhFXwQ	ADE	15	22	shaking	10040528
SMM4H2022KAcqlnWrJf7QjzGV	ADE	54	89	feels like when you come off heroin	10073281
SMM4H2022yQ63qISVE7emLlk0	ADE	46	51	dizzy	10013580
SMM4H2022yQ63qISVE7emLlk0	ADE	56	63	wrecked	10016370
