	tweet_id	label	user_id	text	created_at
2444	937708693105278982	0			
4169	1279151664457568258	0			
3655	872770262613229569	0	26644958.0	with the comey testimony and uk elections today i'm starting off my day with a hand full of aspirin and lipitor just in case i have an mi	6/8/2017 12:00:00 AM
4865	700270358956474369	0			
9518	1037608872939319296	0			
1777	1262758216523411461	0			
7818	1075169833132580870	0			
4572	1245813531552952327	0			
2103	535840841991208961	0	309748732.0	pfizer offered mds to pay co-pays of their patients as long as they kept prescribing lipitor over the generic atorvastatin #pharmacology	11/21/2014 12:00:00 AM
13000	949835825445003266	0			
3885	1222599689641611269	0			
6219	1009727948163776512	1	8.652210652026962e+17	@jmcefalas @DrAseemMalhotra @Trisha_the_doc My husband (85) made his own unilateral decision to stop taking 80mg atorvastatin post heart attack. Thing is,his cholesterol was never raised in 1st place, statins sent it down to invisible levels.	6/21/2018 12:00:00 AM
5087	774140726959452160	0	186520409.0	@draseemmalhotra terrible leg pains for years until i realised it was my statins. atorvastatin 80mg better but cause fatigue @nedwards_1	9/9/2016 12:00:00 AM
10688	523732660913336320	0			
6696	902336395779350528	0	7.840649814279741e+17	The Papers: Brexit clashes and ibuprofen 'health alert' #papers #brexit #clashes #ibuprofen #health #alert https://t.co/ej0E6NopC5 https://t.co/ww4w2Kq7a8	8/29/2017 1:05:36 AM
12578	1250496207794974725	0			
3685	1038239404261691393	0			
6655	1197239949507981312	0			
3417	923781842284707842	0	44524722.0	........but one of the side effects to the Lipitor I have to take now that I'm old is memory loss so I kept forgetting to post this......	10/27/2017 12:00:00 AM
4698	973568880261128192	0	23146523.0	@scottrad67 If you don’t mind me asking, what’s your LDL with #pcsk9inhibitor? Mine hovers around 90 or so: #praluent plus low dose of #livalo.	3/13/2018 12:00:00 AM
13578	921948670916026374	0			
1890	776515351223734272	0	20848121.0	@kylegriffin1  guess he'll issue everyone lipitor meds, he is taking, to mitigate side effects of eating junk food like him. just saying!	9/15/2016 12:00:00 AM
8818	1214257390540840965	0			
11078	977217901538267141	0			
3929	1033441799237500929	1			
5862	829455199915892740	0	18794821.0	I took some valium because I like the placebo effect.	2/8/2017 10:21:44 PM
6341	1017134966277320711	0			
3850	1244128729355489283	0			
482	715720601420304388	0	4549513032.0	sunk to a new personal low tonight in birmingham al.  fried pork skins dipped in poblano queso.  lipitor can't fix. https://t.co/sfzrsb3dzr	4/1/2016 12:00:00 AM
8304	895664940408811520	0			
9347	1182314533878140929	0			
1299	693664902905516032	0	179727621.0	@thotsluv_pj I wouldn't even do her like that😭 they got me on them and Motrin 800mg I be so fried😭	1/31/2016 5:19:35 AM
5047	1031759463647260672	1	1.019798485569278e+18	@zeldawilliams Lipitor/Atorvastatin cholesterol lowering medication ! Pure poison which causes cognitive issues such as dementia, ALS, Parkinson’s symptoms. Also causes muscle damage an wasting. My mom suffered an passed away because of this life saving drug. I believe so did your dad.	8/21/2018 12:00:00 AM
4264	663581944844709888	0	472714345.0	Nothin a couple tabs of alka seltzer and shot of 5 hour energy can't fix.	11/9/2015 5:00:39 AM
6348	849422421497085952	0	14891725.0	@jukebox65 doc told me to watch my cholesterol or i’ll have to take meds. guess i’ll be taking lipitor ;)	4/5/2017 12:00:00 AM
7169	692850086863220736	0	80033220.0	@weirdmedicine hey can atorvastatin cause decline in testosterone and result in reduction in muscle mass?	1/28/2016 12:00:00 AM
14273	1013908454514331649	0			
9579	938287103183638534	0			
5459	729703098428604416	0	2373078786.0	I could use a Xanax right now or a fat ass blunt. I'm not picky.....I just don't want to feel anymore	5/9/2016 4:02:30 PM
5262	899626495752142851	0			
10252	906476429684072448	0			
14843	1241994658689015820	0			
6941	920520953066672129	1	1597319287.0	Cholesterol ... not so good. OK, not seriously bad, but I do need to get back on the Lipitor.	10/18/2017 12:00:00 AM
6113	1265364720787378180	0			
11470	1247547294947381252	0			
6700	907682391904288768	0	208643146.0	RT @dhm: How’s my day going? Oh, I’m just on Wikihow trying to figure out how to give buprenorphine to my cat. https://t.co/N0Fyzlqz4Z	9/12/2017 7:08:40 PM
2343	637451482455871488	0	552192988.0	RT @GrabTheWEness: Based on your avi's, some of you aren't looking too good right now...Oh!*realizes he spilled Pepto Bismol on his iPad …	8/29/2015 2:27:31 AM
10340	1021883850216144897	0			
3086	1242474828478566401	0			
9365	941272735170228230	0			
3381	883563757556903936	0	3386595059.0	||why are cold medicine liqui-gels so huge, they were so difficult to swallow ; n ;	7/8/2017 5:49:50 AM
339	1126921307013242882	0			
1458	819193312590626816	0	2914922483.0	@X_mountainmama I also have done a shot of honey, garlic and cayenne pepper! It's all natural antibiotics!!	1/11/2017 2:44:40 PM
5649	1242853555943419909	0			
7334	803288264425795584	0			
15276	1135759840767283206	0			
8008	1247432571853500419	0			
6043	1237541299328135171	0			
9421	1248217604612816901	0			
6783	738719102022213632	0	299895075.0	@MonicaMcHargue thank God for Zofran though	6/3/2016 1:08:53 PM
15193	887887135604428800	0			
15355	1288821535139143684	0			
12753	1003773946779484161	0			
13667	1253031959699341318	0			
2308	233972279225233410	0	143547727.0	Women who are actively trying to become pregnant should not be taking methotrexate-http://t.co/lYPZdFze #pregnancy #health #women #mom...	8/10/2012 5:05:13 PM
11392	748012944680681476	0			
10693	1335048960336035847	0			
6144	868349259057332224	0	1931671837.0	Info: #Ginger extract is superior to #painkillers like #ibuprofen, #Tylenol or #Advil researchers suggest: #herbs https://t.co/9yxBfFAdah	5/27/2017 6:12:51 AM
11256	1220664655044997121	0			
1776	638027899782701056	0	313529013.0	I took 2 ibuprofen &amp; 1 of my pain meds bc I had a terrible migraine . I dozed off &amp; I was high af in my sleep . Now I'm just like 😎 lol .	8/30/2015 4:37:59 PM
5721	947268140467138560	0			
217	1117927819722539013	0			
4688	1235958885539815430	0			
10662	1223405374872662018	0			
987	1302044354811514884	0			
8918	1311905843290558471	0			
3526	1132002367757574144	0			
5689	978640223302311936	0	739114772.0	Please don’t put my very frail 93 year old who we geriatricians know really well and had a bit of chest pain without a significant trop rise on 80mg atorvastatin and DAPT 👎🏻😭	3/27/2018 12:00:00 AM
326	1196937220059549703	0			
3137	1103661593324371968	0			
14912	1247898033435471875	0			
7872	1262867306293743623	0			
5272	621400175827927041	0	962568500.0	when i want a 2 hour feetrub nobody gives it to me. that was my doctor's orders daily when i got on my lovastatin 20 mg. and metformin 500mg	7/15/2015 12:00:00 AM
4783	1040910726523748357	0			
2505	789510984394158081	0	731882137.0	RT @BernieSanders: No laws prevent drug companies from doubling or tripling prices. So they just do it. Look at EpiPens. Mylan jacked up th…	10/21/2016 4:57:41 PM
7655	1243202699618922503	0			
551	940597118401728512	0			
9004	815115297602600960	0			
2607	267914272913367040	0			
9231	1288107638815784966	0			
11992	1001954978808893443	0			
743	1153261635684974592	0			
1286	868814355663654914	0	1485706729.0	@luismieiro sir vldl cholesterol 65.9 &amp; triglycerides 330 taking omega 3 4 softgels and 40mg atorvastatin can cure me up? worried, advise.	5/28/2017 12:00:00 AM
13350	995426271466283015	0			
5979	958636536853139459	0			
10224	1288871319673745409	0			
1452	981096441308483586	0			
9236	1308096003891957764	0			
3346	978749397080080384	0	7.334708040342323e+17	@maiasz @ADAWnews @USciences_SUDI @ZachWritesStuff @HillPharmD @johnandrews We will never apply #harmreduction label to other diseases! If I see a cardiologist 3X per year, take hydralazine &amp; Lipitor for high cholesterol &amp; hypertension, and eat at McDonald's 2X day, no one's saying I'm receiving harm reduction treatment from cardiologist	3/27/2018 12:00:00 AM
3302	847986584846823424	0	458914404.0	MRI achieved. Thank you, Klonopin and CBT panic exercises.	4/1/2017 1:38:51 AM
3954	1011305994972991494	0			
6633	887201738452856832	0	14441363.0	Yesssssssssss my entire face is sore because I'm trying a new retinoid, what a great time	7/18/2017 6:45:52 AM
7411	1246974067225153543	0			
12039	1263588246878973959	0			
11311	503059135131582465	0			
385	816734700752564224	0	588738288.0	Robitussin helps me with my colds #ad #nogoodcough https://t.co/d0ZFM0Yus5	1/4/2017 7:55:01 PM
3921	853620686694350850	0	1038413544.0	@_daaniellef Yea, just need some paracetamol❤	4/16/2017 2:46:45 PM
15109	1221982497237618688	0			
2653	1015092767725219840	0	388633582.0	Trying to get my life right (a Lipitor better) by her birthday lol	7/6/2018 12:00:00 AM
2802	1205823998698766339	0			
2150	491730948040699905	0	2547919868.0	i got prescription for crestor	7/22/2014 12:00:00 AM
1684	884598412150231041	0	18193826.0	Lmaooooo is that a bar of Xanax??? https://t.co/wGzIa0Bauh	7/11/2017 2:21:11 AM
6744	766277414255202304	0	901638930.0	I need something stronger than ibuprofen for this headache 😣	8/18/2016 2:15:46 PM
2903	913438172918407168	0			
3675	1028519346564464641	1	9.975753668553236e+17	@JoeyALusvardi @medicalaxioms yesterday I ran someone who was on lasix, atorvastatin, &amp; metoprolol among other things, &amp; thought they were all “take as needed” bc he didn’t understand why he was given them. so we requested ED staff educate him when we transferred care.	8/12/2018 12:00:00 AM
3331	817088547782086657	0	2421199250.0	@DaStayHomeMomma he prescribed me an antibiotic but since I'm so early on he said he couldn't do much more. 😭	1/5/2017 7:21:05 PM
10310	1061946125366845445	0			
11677	926116579309371394	0			
3546	1248081902298431494	0			
13431	1270827741953380358	0			
3245	980491118067503104	0			
11950	864077497494896640	0			
3481	904513298124689409	0	1634051827.0	Sick 😷 smh it's crazy my child father makes me nauseated...Tylenol &amp; to bed I go	9/4/2017 1:15:49 AM
6081	848767827083370496	0	2907731137.0	@rpy I think he had Botox and maybe even juvaderm in the lips	4/3/2017 5:23:13 AM
11732	1213545921557991425	0			
10600	904179230921048065	0			
10612	693723239151857666	0			
7951	1025143350951858179	0			
6675	1000115847912976385	0	2322505633.0	@smallercomfort same for me, i've got famial cholesterol issues so they have me on a bit of lipitor	5/25/2018 12:00:00 AM
7529	768496415689498628	0			
12384	122666584656445441	0			
4974	904938993258770432	0	318701920.0	RT @PLAIDvillain: If your pussy tastes like crushed ibuprofen &amp; melted plastic aint no amount of Pineapples that can save you, sweetie.	9/5/2017 5:27:23 AM
11559	1153878221114531846	0			
7800	1214635387097927684	0			
10977	1257703238041776134	0			
13384	991796994267058182	0			
9185	1085310536353382400	0			
12419	713203265291304962	0			
2634	883745236018745344	0	299929232.0	RT @RoKhanna: We also must do something about the trend of over-prescribing opiates. Many are becoming addicted to painkillers without even…	7/8/2017 5:50:58 PM
1441	1021803873856512005	0			
11595	905858946547810305	0			
3051	604957432847183872	0	409372511.0	WHY DOESNT IBUPROFEN WORK STRAIGHT AWAY 😭😭	5/31/2015 10:27:46 AM
14622	950264593980514305	0			
5360	875939262411153408	0	349004622.0	....one guy in that boat reduced his cholesterol from ~5.8 to ~3.5 because of the cholesterol pills doc prescribed like rosuvastatin tablets	6/17/2017 12:00:00 AM
3716	1121445888440852483	0			
8857	1150751458138230796	0			
5668	357199104356519936	0	23658415.0	RT @rockstarronan: We can't save these kids with cancer but we sure can save all the fucking erections in the world with Viagra. Makes so m…	7/16/2013 6:04:37 PM
2761	597907445931909120	0	607706942.0	"""There's nothing I look forward to more than Red Robin's Tavern Burger and Bottomless Fries."" How is this not an ad for Paxil?"	5/11/2015 11:33:38 PM
5024	736630451809353728	0	1909321243.0	"Agree with Dr. Weixel's answer to ""Where depakote caused me to be tired all the time, can lamictal have the opposite ..."" - http://htap.u..."	5/28/2016 6:49:20 PM
9746	1282459871863070727	0			
6795	382872891995324416	0	758013367.0	ggggz a little tylenol this morning and i'd be off to a good start lol going to buy extra strength tylenol (500's) and sleeping aid today	9/25/2013 2:23:05 PM
5854	1246878061888516103	0			
504	657851879712555008	0	458561493.0	Metformin &amp; PCOS - What you need to know - Read more here: https://t.co/yKWV7eIDGN https://t.co/SYvIfI2z7u	10/24/2015 9:31:25 AM
5378	870148108738584576	0	8.495899748233912e+17	Q. I am not getting sound sleep. Please help. #SleepDeprivation #Depression #Trazodone #SleepDisorder #Anxiety  https://t.co/MiaqtMLISJ	6/1/2017 5:20:50 AM
14419	866339519271927809	0			
1090	636739128630112256	0	25726490.0	#rx #drugs fentanyl patch wearing out - Jessica, I have used Fentanyl duragesic 75 mcg for several years. A few ye... http://t.co/nSdWQtBHtY	8/27/2015 3:16:52 AM
1913	1091081976143118343	0			
7104	907700721801363459	0			
12347	1327408387634704385	0			
4151	1247894161069445126	0			
4017	827633657976340480	0	9249842.0	UpdatesI showered!I can comb my own hair!I can reach the top shelf of the medicine cabinet!No painkillers in 24 hrs except two Tylenol!	2/3/2017 9:43:35 PM
10734	1259150885332156423	0			
410	1320415945161101315	0			
7458	1252971317466402817	0			
873	733907570574774276	0	3215227816.0	I need to get a Xanax prescription!	5/21/2016 6:29:34 AM
6660	771278579829137408	0	25726490.0	FDA issues strongest warning for combining the use of opioids and benzodiazepenes. https://t.co/SOY0D5qj6j https://t.co/OmeOw6Yzsy	9/1/2016 9:28:37 AM
941	936764094140497920	0	117423122.0	#Crestor is making my body feel like I've ran or worked out every day this wk...and it was only Monday. #KnowFH… https://t.co/TWkf6jeRxq	12/2/2017 12:00:00 AM
5656	1151949426426044423	0			
9476	899181284760715265	1			
12907	1290340004527398917	0			
13591	1291339935325331460	0			
5336	899345970885935105	1	343600277.0	I tried 1/4 of a pill, then 1/2 a pill, and today I'm taking a full dose of modafinil. I self-medicate when necessary but I'm not careless.	8/20/2017 7:02:43 PM
4023	403432870389096448	0	1183053702.0	These pain killers are not my friend. Stupid surgery. Stupid percocets. Hello?	11/21/2013 8:01:06 AM
8895	717425443851272193	0			
1370	1265776117660528640	0			
6510	1286020977936216068	0			
10192	966844277568491521	0			
5980	1004062048748261376	0	7.474313943478886e+17	Bring your Lipitor , it's worth a taste-try ! https://t.co/BNChwHcaZM	6/5/2018 12:00:00 AM
14106	1261761634634289157	0			
7068	905592872208097280	0	2954455011.0	Plexus EASE Capsules are an incredible natural alternative to OTC pain relievers like Aleve,… https://t.co/R29Ne3LiOU	9/7/2017 12:45:40 AM
14832	1083870334711984129	0			
11419	959452664223318021	0			
15062	1253835341645086724	0			
3781	426464890493337603	0	239071844.0	I wish I had a Mum like Bieber, handing me Xanax all the time. Some people get all the luck	1/23/2014 9:22:07 PM
2259	1171482644749504515	0			
14944	1216460896945364993	0			
2660	524042663360991232	0	271692483.0	Bathe him, rub some Vicks vaporub  on him &amp; now he's sleeping.	10/20/2014 3:41:21 AM
11456	1288142737078988802	0			
9643	946164054745387010	0			
14988	1242938575160856578	0			
12272	993209791815278598	0			
870	711074295263436800	0	25726490.0	#rx #drugs Metronidazole lasting side effects - Hi Anna, I can't believe you are the same age, yes we must be s... https://t.co/u92AOzJRTC	3/19/2016 6:18:17 AM
4131	1235402323964366855	0			
1050	858617721256386560	0	463331339.0	Morning guys.....does methotrexate and sunshine get along with each other?- Lesley	4/30/2017 9:43:11 AM
7236	481534373452214274	0	1671864602.0	I didn't even know they were vicodin I just seen pain killers and took them	6/24/2014 8:28:35 PM
8491	972190265489416194	0			
10963	1063028700067725312	0			
8612	1281368953227550727	0			
2033	689215597180137472	0	71131320.0	I can't wait to get home so I can take a shot of NyQuil and go to bed.	1/18/2016 10:39:38 PM
4353	765823594932891648	0	3391189517.0	RT @BeagirlNJ: Move over alcohol. This is a job for Xanax.	8/17/2016 8:12:28 AM
11374	1253733369445310467	0			
7063	1131683281110523905	0			
13001	1151145071716306949	0			
6940	1311390844105232387	0			
3186	1068629012786876422	0			
9024	1275755544754761729	0			
5011	409810783716253697	0	713740446.0	Gonna pop a muscle relaxer or two &amp; take my ass to bed.	12/8/2013 10:24:39 PM
2176	1295217609974087681	0			
1454	819212441997479936	0	3185372358.0	New chemo (pill form) given and prednisone started last night.  She's a new woman today.  Food is her friend... https://t.co/lbx8hdwAei	1/11/2017 4:00:41 PM
6946	508361702032044032	1	130626442.0	Started watching #InTheClub. I do not miss swigging gaviscon 24/7.	9/6/2014 9:10:49 PM
15353	1288114864108445702	0			
14087	1262748608350154755	0			
7113	903770424789667840	0	86395093.0	Whomever broke into the car could not have been LITerate because they left the adderall...	9/2/2017 12:03:55 AM
3997	718599058349289472	0	18131961.0	"#drken  alt: ken to julie re: dave ""remind him to take his lipitor and his lactaid."""	4/9/2016 12:00:00 AM
10439	966909358247325702	0			
6151	800802178038452224	0			
1047	894060956728401924	1	217911396.0	Naproxen doesn't work for me anymore. It did but not now  and I can't take muscle relaxers bc I still need to function.	8/6/2017 5:01:57 AM
4715	892155729087516673	0			
6710	984255455210991622	0			
14032	1212123099346419716	0			
3571	605163666158133248	0	1612067526.0	"seeing a crestor commercial last night at a bar and accidentally shouting ""hey, there's my cholesterol medicine"" #itsamidlifecrisisthing"	6/1/2015 12:00:00 AM
13491	1313429643932950529	0			
8991	1249795189142585351	0			
3589	897824460677537792	0	605153786.0	#TECHealth projects provide info about naloxone availability in pharmacies, needle exchange van locations, and treatment resources	8/16/2017 2:16:46 PM
9439	1253459855018545156	0			
9495	1242138955082092548	0			
1789	1212123799891652611	0			
8113	318366453650833410	0			
421	1292734758187929606	0			
10923	1205497338137120768	0			
11690	1015675816187957248	0			
4265	674321979432923137	0			
3230	900151414965415936	0	365081945.0	@DanLifshatz You're welcome! Don't forget to take your Lipitor	8/23/2017 12:00:00 AM
2293	882916794599710720	0	100885194.0	What are the names of some benzodiazepines that have been used to treat OCD? https://t.co/D3GT5sD6mT #Health	7/6/2017 10:59:02 AM
570	1282821606226657284	0			
11123	1123614837874016258	0			
4400	680905463785996290	0			
10710	1267268390059737092	0			
3434	975762091754901509	0			
8381	700175789354930176	0			
6965	1242171588319096839	0			
2717	731560366338084868	0			
5603	732647761854771201	0	2879082706.0	where the midol plug at	5/17/2016 7:03:33 PM
522	889918391456342018	0	89234220.0	@yxnal Advil stans getting BRAVE	7/25/2017 6:40:53 PM
6170	908092870560813057	0	19676294.0	@JohnTuckerPhD actually I take atorvastatin. No obvious side effects, so why not?  The real problem is that patient… https://t.co/hJ0FOAPXwl	9/13/2017 12:00:00 AM
1621	1241465009974267911	0			
8005	785286128236724225	0			
2134	774109787189485568	0	2988934469.0	@shopshi he gave me a max dose on cortisone shot &amp; im on infusion but this is just my life i guess. Newer dr &amp; i cant email him. I hate that	9/9/2016 4:58:50 AM
12137	1068606735194222595	0			
2496	440941426143023104	0	245182795.0	@jessibridges I may try motrin tonight, I mean he is big enough!	3/4/2014 8:06:42 PM
1620	1217915269319929862	0			
4040	1255651022929879040	0			
846	898338522507100160	0	42333940.0	@WeRWorld Drive an hour late at night to comfort someone then drive back home at 3am.Deliver valium to a friend in the middle of the night.	8/18/2017 12:19:28 AM
12791	1224562957033594885	0			
3180	990642526578270209	0			
7296	963479595122069510	0	3298624408.0	@GamerDadTV My father is also, on lipitor. Inherited blood pressure issues I guess. Quitting smoking, well I think you know that's better for you. lol - Hey you need to be around to be on twitch right soo ? :) Bright side? :P	2/13/2018 12:00:00 AM
2412	309780873555890176	0	24692752.0	If I message you in the night starting from now, I've taken tablets, morphine, caffeine, tramadol, sleeping tabs and cuddled my boy. Sorry	3/7/2013 9:41:30 PM
10844	842110572283990016	0			
8083	1078392438836903941	0			
4716	587777103635951617	0	377209861.0	when ur adderall refill is in http://t.co/UtaIDY7w24	4/14/2015 12:39:16 AM
10946	595165676609871872	0			
72	691138822042562561	0	310652707.0	I just popped a codeine 😑 errbody sleep. https://t.co/dM87k5VZ79	1/24/2016 6:01:50 AM
11572	1263094002989006855	0			
3742	966762758002872320	0	18247441.0	@purviparwani @DrMarthaGulati @lipiddoc @nationallipid @HeartOTXHeartMD @DavidLBrownMD @fischman_david @DocSavageTJU @mmamas1973 @DrToniyaSingh @iamritu @onco_cardiology @majazayeri I think we’ve got to exhaust the entire compendium of statins before acxeptibg defeat. I’d trial with rosuvastatin at a lower dose, even alternating days and escalate as tolerated. Check vitamin D and replete if needed (?placebo effect). No relation of this myosiris w/ statins.	2/22/2018 12:00:00 AM
2279	737924759342698496	0			
1963	1076112950904074240	0			
9706	1263154979373801476	0			
4159	902464582345732096	0	823577538.0	Clean bed , new sheets , shower , more benadryl ... back to sleep ✌🏾	8/29/2017 9:34:58 AM
2253	883738544417767424	0			
11300	1140713317008384006	0			
7685	1288842814693007363	0			
5650	954086849856884736	1	46634034.0	@kurteichenwald Crestor does not smooth the inner later of the arteries like Atorvastatin does. I know from personal experience that this is true. My LDL is in the 35-40 range.	1/18/2018 12:00:00 AM
1049	1021857860060241921	0			
3540	681795924490731520	0	2181494424.0	I just want this fire in my chest to go away, to be able to take some cough syrup, and some damn sleep 😫😭😒	12/29/2015 11:16:30 AM
2274	593911780784537600	0	390904824.0	i sure want to know where the atorvastatin is only $11.00. @9news please help here.	4/30/2015 12:00:00 AM
10529	1050109621074087938	0			
4759	1253089836166250502	0			
5725	653952517705977856	0	25726490.0	#rx #drugs rimadyl for human use - Tramadol is NOT a narcotic. It is an anti-inflammatory. Vets do prescribe it bu... http://t.co/txwtJgUWEC	10/13/2015 3:16:44 PM
6339	1182388893150306305	0			
7302	524051310573002754	0	958503594.0	@taryn_it_up0000 Me too!:( Little remedies has a cough syrup made for babies, I've been using that too. Its new!	10/20/2014 4:15:43 AM
3091	906319580120928256	0			
9663	1271478373550829579	0			
3979	1279258565597896707	0			
11971	1247259257201967110	0			
1348	1276487495451058183	0			
11765	918241035884662789	0			
5883	923642990454853632	0			
488	1235580899141378053	0			
2800	920997235709698050	0	8.262108704475259e+17	@POTUS please do something with these drug companies and insurance companies. My copay for Lipitor is going from $1… https://t.co/8mig4ARuMG	10/19/2017 12:00:00 AM
963	719080743683694592	0	288923751.0	Where is alka seltzer when you need it and who invented long islands?	4/10/2016 8:33:03 AM
13710	920037258555772931	0			
6075	1288041592050331654	0			
7208	456075935763406848	0	21293082.0	X Factor, turbocharged multivitamin and antioxidant with Aloe. Ambassador # 254804 http://t.co/UsJeUiBMNl	4/15/2014 2:25:51 PM
2140	507881323500171264	0	547954836.0	@susankmann @littlemummy36 headache but its sinus. i've taken nurofen and put my head over steam bluegh.. x	9/5/2014 1:21:58 PM
8460	284775742947090432	0			
9975	1331611602622291971	0			
3296	390928947225305088	0	225754627.0	RT @DavidMoggy: My doctor just prescribed me a dose of anti-depressants...                   which I'm not happy about!	10/17/2013 7:54:58 PM
7394	735670036757512193	0	12740542.0	@randileeharper It's not an exaggeration here, though! To buy Sudafed in Oregon, you need a Dr's prescription and an ID. For a gun, just ID.	5/26/2016 3:12:59 AM
6869	1293612808681267204	0			
4502	727257287094468608	0	3194620855.0	So doctor prescribed me meds for a sinus infection and the pharmacy was already closed when I got there 😊😊😊	5/2/2016 10:03:43 PM
14671	1181537789491347456	0			
6830	1108956385763446785	0			
5885	1288147369142505474	0			
288	419988154662535168	0			
10447	1156217157090308096	0			
13305	701952703434326016	0			
2165	632772525068410880	0	1132780508.0	Tums have been my best friend lately 😓 fuck this acid reflux bullshit	8/16/2015 4:35:00 AM
5328	845571609394102272	0	204685623.0	Ny quil Tylenol pm and hot tea with brandy I'm feeling good https://t.co/9FlkXOpXVz	3/25/2017 9:42:36 AM
5396	723942325509083136	0	384076188.0	Can't stop coughing. Going to take my cough meds with codeine before this wedding wish me luck	4/23/2016 6:31:15 PM
1855	1263625717805281281	0			
6932	666430424462168065	0			
7222	982218610310393862	0			
10788	1211443923618607104	0			
8513	1297696920878616579	0			
1394	655258721078128640	0	2653940470.0	@_karinavitela take tum tums	10/17/2015 5:47:07 AM
7497	1246802402969346049	0			
3064	684423087689838592	0	1938857310.0	"RT @AbbbyAnderson: @POTUS ""If a child can't open a bottle of Aspirin, we should make sure they can't pull a trigger on a gun."""	1/5/2016 5:15:54 PM
13053	1273841388480860165	0			
12943	1242301211920998405	0			
576	1110679075855704067	0			
4323	820858584078684160	0			
12560	1288428380854128642	0			
226	1279488170707558403	0			
13853	1008364312467988481	0			
8240	726270291131813888	0			
14339	1279437753676161030	0			
5632	1253347177704890371	0			
8031	1288858256811741191	0			
7502	984098430598365187	0			
3881	908330364678045696	0	2393683135.0	my mom just said she'd give me an adderall if i help her clean the house lmfao.	9/14/2017 2:03:29 PM
3952	1263469155468148742	0			
8913	1215087716729270275	0			
1964	1139167413423841283	0			
7171	1147104132425289731	0			
6483	744908380322435073	0	2407349744.0	@wellcarehealth generic crestor finally! wellcare won't cover it prefer to make copay 45 bucks a month when generic is out #customerservice	6/20/2016 12:00:00 AM
9777	1191439095576301573	0			
8233	1247538919127703556	0			
1696	889218253502984192	0	2214017635.0	@Saudi_Pharma can a patient take clarithromycin 250mg that also takes Atorvastatin 20mg and levothyroxine sodium 50mcg?	7/23/2017 12:00:00 AM
6814	557614767079432192	1	22707272.0	@southseascene @bodyworksmsla with hindsight - instant coeliac disease after atorvastatin 4 short time 2008 #statins http://t.co/lj3tudfvge	1/20/2015 12:00:00 AM
6782	675014705187000320	1	577591318.0	@katelynnmarie24 lol I refused anything stronger than Motrin now bc I don't take pain meds well	12/10/2015 6:10:21 PM
4973	771430660712128512	0	525554128.0	today in #medicine  me: your cholesterol went from 9 to 3! #lipitor working :)  pt: my #homeopath says lipitor is poisoning me me: sigh	9/1/2016 12:00:00 AM
5599	931489675935657984	0			
6879	991050011021586433	0	2742852911.0	@BolshieBear @michaelnixon70 Im on Atorvastatin. I also take various vitamin supplements. Just trying to stay alive ya know?	4/30/2018 12:00:00 AM
519	617913916144775168	0	149936596.0	@JosieEstrada2 put some neosporin it helps	7/6/2015 4:32:12 AM
14323	933291982818041856	0			
11217	1262408604616765445	0			
4468	1245800645875109895	0			
4745	840285505505878019	0	126028024.0	"""What if instead of Tic-Tacs I pop a couple Ambiens and I have to punch my leg to stay awake?"" #ParksAndRec"	3/10/2017 7:37:30 PM
251	807749741228408832	0	6126712.0	Aw yeah aw shit yeah panadol fuck yeah	12/11/2016 12:52:00 AM
1545	816228714413510656	0	43314067.0	#Natureganics Alpha Lipoic Acid - Pure Naturally Occurring ... - https://t.co/uX0nfkV4Gg #VitaminsAndDietarySupplements https://t.co/QOBpQHHnI2	1/3/2017 10:24:24 AM
4625	834253498212548608	1	1229038946.0	@mega_meoww yeah I've had like a headache problem since I was 13. Ibeprofen is not strong enough for me!	2/22/2017 4:08:28 AM
7789	1042523485615079424	0			
646	903988187621621760	0	51006787.0	@MLKendricks @ChiBuildings @arielfab I'll have to see if my family can smuggle in some cheap Mexican Lipitor for me	9/2/2017 12:00:00 AM
3186	925362345341095936	0	298217736.0	Aspirin: wonder drug for cancer prevention.  I take Aspirin, metformin, low dose lipitor, and nicotinamide riboside. https://t.co/NUHr3OKZ5Z	10/31/2017 12:00:00 AM
1790	354057541115838464	0	361025372.0	If anything were to happen to me tonight, it's due to an accidental overdose on Benadryl. I CANNOT… http://t.co/1FiR4KFhei	7/8/2013 2:01:10 AM
11568	1327349781627330566	0			
6091	963102700488527872	0	3997333108.0	@lamelaspablo @AmandaZZ100 @ProfDFrancis @erreyedoc @NoonesFirstNan @FatEmperor @EAllen0417 @DrRyanPDaly @IMWHorvitz @cholmoderator @DiscoStew66 @drjoesDIYhealth @SanjayGill1 @andrewmente @eatmostlyfatali @bridgesuite @MaryanneDemasi @DrAseemMalhotra @fgodlee @drjohnm @PGtzsche1 @DrVikasSaini @RFRedberg @AKECassels @ProfTimNoakes @EricThornMD @BJSM_BMJ @EricTopol @DrPascalMeier @MichaelWestBiz @cardiobrief @FructoseNo @LDLSkeptic @DrDavidWarriner @ethanjweiss I want to agree with u Pablo but co-outcomes had about 7 diff endpoints and Astrazeneca did sponsor it. Death from CVD no diff. MI 24 less events in Rosuvastatin group in 13,000 patients. 29 less strokes and 26 less revascularization. 8 less heart failure and angina. Stunning!😉	2/12/2018 12:00:00 AM
232	1195375007867772931	0			
6420	633920796096794625	0	2543209495.0	Ultram 100mg solution for instant pain relief - Classified Ad https://t.co/EYr0tEcdLD via @sharethis	8/19/2015 8:37:50 AM
